MSOA11CD,date,d074,d75plus,MSOA11NM,dtot,year,month,day,doy,dow,tmean
E02000002,2013-07-01,0,0,Barking and Dagenham 001,0,2013,7,1,182,2,16.6939029693604
E02000002,2013-07-02,0,0,Barking and Dagenham 001,0,2013,7,2,183,3,14.1687879562378
E02000002,2013-07-03,0,0,Barking and Dagenham 001,0,2013,7,3,184,4,17.6470775604248
E02000002,2013-07-04,0,0,Barking and Dagenham 001,0,2013,7,4,185,5,17.5732040405273
E02000002,2013-07-05,0,0,Barking and Dagenham 001,0,2013,7,5,186,6,18.316987991333
E02000002,2013-07-06,0,0,Barking and Dagenham 001,0,2013,7,6,187,7,19.0022354125977
E02000002,2013-07-07,0,0,Barking and Dagenham 001,0,2013,7,7,188,1,20.0755996704102
E02000002,2013-07-08,0,0,Barking and Dagenham 001,0,2013,7,8,189,2,19.302978515625
E02000002,2013-07-09,0,0,Barking and Dagenham 001,0,2013,7,9,190,3,18.2859783172607
E02000002,2013-07-10,0,0,Barking and Dagenham 001,0,2013,7,10,191,4,17.0991268157959
E02000002,2013-07-11,0,0,Barking and Dagenham 001,0,2013,7,11,192,5,16.4427471160889
E02000002,2013-07-12,0,0,Barking and Dagenham 001,0,2013,7,12,193,6,17.3167915344238
E02000002,2013-07-13,0,0,Barking and Dagenham 001,0,2013,7,13,194,7,21.1743030548096
E02000002,2013-07-14,0,0,Barking and Dagenham 001,0,2013,7,14,195,1,21.9050788879395
E02000002,2013-07-15,0,0,Barking and Dagenham 001,0,2013,7,15,196,2,21.9203510284424
E02000002,2013-07-16,0,0,Barking and Dagenham 001,0,2013,7,16,197,3,22.4598770141602
E02000002,2013-07-17,0,1,Barking and Dagenham 001,1,2013,7,17,198,4,22.9380989074707
E02000002,2013-07-18,0,1,Barking and Dagenham 001,1,2013,7,18,199,5,21.275333404541
E02000002,2013-07-19,0,1,Barking and Dagenham 001,1,2013,7,19,200,6,20.6496772766113
E02000002,2013-07-20,0,0,Barking and Dagenham 001,0,2013,7,20,201,7,18.9686641693115
E02000002,2013-07-21,0,1,Barking and Dagenham 001,1,2013,7,21,202,1,21.1243000030518
E02000002,2013-07-22,0,0,Barking and Dagenham 001,0,2013,7,22,203,2,23.8025951385498
E02000002,2013-07-23,0,1,Barking and Dagenham 001,1,2013,7,23,204,3,23.1891117095947
E02000002,2013-07-24,0,0,Barking and Dagenham 001,0,2013,7,24,205,4,21.091646194458
E02000002,2013-07-25,0,0,Barking and Dagenham 001,0,2013,7,25,206,5,20.6967620849609
E02000002,2013-07-26,0,0,Barking and Dagenham 001,0,2013,7,26,207,6,20.1560134887695
E02000002,2013-07-27,0,0,Barking and Dagenham 001,0,2013,7,27,208,7,20.6291408538818
E02000002,2013-07-28,0,0,Barking and Dagenham 001,0,2013,7,28,209,1,19.8949680328369
E02000002,2013-07-29,0,0,Barking and Dagenham 001,0,2013,7,29,210,2,19.3036231994629
E02000002,2013-07-30,0,0,Barking and Dagenham 001,0,2013,7,30,211,3,18.1790561676025
E02000002,2013-07-31,0,0,Barking and Dagenham 001,0,2013,7,31,212,4,20.7135848999023
E02000002,2013-08-01,0,0,Barking and Dagenham 001,0,2013,8,1,213,5,24.3892059326172
E02000002,2013-08-02,1,0,Barking and Dagenham 001,1,2013,8,2,214,6,21.0250930786133
E02000002,2013-08-03,0,0,Barking and Dagenham 001,0,2013,8,3,215,7,19.5952453613281
E02000002,2013-08-04,0,0,Barking and Dagenham 001,0,2013,8,4,216,1,18.9610633850098
E02000002,2013-08-05,0,0,Barking and Dagenham 001,0,2013,8,5,217,2,20.1538772583008
E02000002,2013-08-06,0,0,Barking and Dagenham 001,0,2013,8,6,218,3,17.3828315734863
E02000002,2013-08-07,0,0,Barking and Dagenham 001,0,2013,8,7,219,4,17.1423816680908
E02000002,2013-08-08,0,1,Barking and Dagenham 001,1,2013,8,8,220,5,16.9031982421875
E02000002,2013-08-09,0,0,Barking and Dagenham 001,0,2013,8,9,221,6,19.63525390625
E02000002,2013-08-10,0,0,Barking and Dagenham 001,0,2013,8,10,222,7,17.3041515350342
E02000002,2013-08-11,0,0,Barking and Dagenham 001,0,2013,8,11,223,1,18.3882141113281
E02000002,2013-08-12,0,0,Barking and Dagenham 001,0,2013,8,12,224,2,17.2664604187012
E02000002,2013-08-13,0,0,Barking and Dagenham 001,0,2013,8,13,225,3,15.3995513916016
E02000002,2013-08-14,0,2,Barking and Dagenham 001,2,2013,8,14,226,4,16.7293491363525
E02000002,2013-08-15,0,0,Barking and Dagenham 001,0,2013,8,15,227,5,20.4437446594238
E02000002,2013-08-16,0,0,Barking and Dagenham 001,0,2013,8,16,228,6,19.2763385772705
E02000002,2013-08-17,0,0,Barking and Dagenham 001,0,2013,8,17,229,7,17.5984153747559
E02000002,2013-08-18,0,1,Barking and Dagenham 001,1,2013,8,18,230,1,19.734037399292
E02000002,2013-08-19,0,1,Barking and Dagenham 001,1,2013,8,19,231,2,17.4332847595215
E02000002,2013-08-20,0,0,Barking and Dagenham 001,0,2013,8,20,232,3,17.697774887085
E02000002,2013-08-21,0,0,Barking and Dagenham 001,0,2013,8,21,233,4,18.6059055328369
E02000002,2013-08-22,0,0,Barking and Dagenham 001,0,2013,8,22,234,5,19.2550601959229
E02000002,2013-08-23,0,0,Barking and Dagenham 001,0,2013,8,23,235,6,20.854736328125
E02000002,2013-08-24,0,0,Barking and Dagenham 001,0,2013,8,24,236,7,18.0082378387451
E02000002,2013-08-25,0,0,Barking and Dagenham 001,0,2013,8,25,237,1,18.462911605835
E02000002,2013-08-26,0,0,Barking and Dagenham 001,0,2013,8,26,238,2,20.340389251709
E02000002,2013-08-27,0,0,Barking and Dagenham 001,0,2013,8,27,239,3,17.5185031890869
E02000002,2013-08-28,0,0,Barking and Dagenham 001,0,2013,8,28,240,4,17.3831958770752
E02000002,2013-08-29,0,0,Barking and Dagenham 001,0,2013,8,29,241,5,18.6376094818115
E02000002,2013-08-30,0,0,Barking and Dagenham 001,0,2013,8,30,242,6,19.6781387329102
E02000002,2013-08-31,0,0,Barking and Dagenham 001,0,2013,8,31,243,7,16.9949169158936
E02000003,2006-06-01,0,0,Barking and Dagenham 002,0,2006,6,1,152,5,10.4385204315186
E02000003,2006-06-02,0,0,Barking and Dagenham 002,0,2006,6,2,153,6,14.9630174636841
E02000003,2006-06-03,0,0,Barking and Dagenham 002,0,2006,6,3,154,7,16.0325889587402
E02000003,2006-06-04,0,0,Barking and Dagenham 002,0,2006,6,4,155,1,16.036937713623
E02000003,2006-06-05,0,0,Barking and Dagenham 002,0,2006,6,5,156,2,15.3409423828125
E02000003,2006-06-06,0,0,Barking and Dagenham 002,0,2006,6,6,157,3,13.699010848999
E02000003,2006-06-07,0,0,Barking and Dagenham 002,0,2006,6,7,158,4,17.6788272857666
E02000003,2006-06-08,0,0,Barking and Dagenham 002,0,2006,6,8,159,5,19.3458290100098
E02000003,2006-06-09,0,0,Barking and Dagenham 002,0,2006,6,9,160,6,18.5786228179932
E02000003,2006-06-10,0,0,Barking and Dagenham 002,0,2006,6,10,161,7,20.550609588623
E02000003,2006-06-11,1,0,Barking and Dagenham 002,1,2006,6,11,162,1,22.1190624237061
E02000003,2006-06-12,0,0,Barking and Dagenham 002,0,2006,6,12,163,2,23.8441009521484
E02000003,2006-06-13,0,0,Barking and Dagenham 002,0,2006,6,13,164,3,20.4524517059326
E02000003,2006-06-14,0,0,Barking and Dagenham 002,0,2006,6,14,165,4,16.147970199585
E02000003,2006-06-15,0,0,Barking and Dagenham 002,0,2006,6,15,166,5,15.9861192703247
E02000003,2006-06-16,0,0,Barking and Dagenham 002,0,2006,6,16,167,6,17.7532634735107
E02000003,2006-06-17,0,0,Barking and Dagenham 002,0,2006,6,17,168,7,20.1986351013184
E02000003,2006-06-18,0,1,Barking and Dagenham 002,1,2006,6,18,169,1,19.8652973175049
E02000003,2006-06-19,0,0,Barking and Dagenham 002,0,2006,6,19,170,2,17.881591796875
E02000003,2006-06-20,0,0,Barking and Dagenham 002,0,2006,6,20,171,3,18.3300094604492
E02000003,2006-06-21,0,0,Barking and Dagenham 002,0,2006,6,21,172,4,17.255615234375
E02000003,2006-06-22,0,0,Barking and Dagenham 002,0,2006,6,22,173,5,15.7372522354126
E02000003,2006-06-23,0,0,Barking and Dagenham 002,0,2006,6,23,174,6,15.4420518875122
E02000003,2006-06-24,0,0,Barking and Dagenham 002,0,2006,6,24,175,7,18.4536209106445
E02000003,2006-06-25,0,0,Barking and Dagenham 002,0,2006,6,25,176,1,17.3000602722168
E02000003,2006-06-26,0,1,Barking and Dagenham 002,1,2006,6,26,177,2,14.9173946380615
E02000003,2006-06-27,0,1,Barking and Dagenham 002,1,2006,6,27,178,3,15.3662910461426
E02000003,2006-06-28,0,0,Barking and Dagenham 002,0,2006,6,28,179,4,15.9327116012573
E02000003,2006-06-29,0,0,Barking and Dagenham 002,0,2006,6,29,180,5,17.1756343841553
E02000003,2006-06-30,0,0,Barking and Dagenham 002,0,2006,6,30,181,6,19.2283973693848
E02000003,2006-07-01,0,0,Barking and Dagenham 002,0,2006,7,1,182,7,20.6874313354492
E02000003,2006-07-02,0,0,Barking and Dagenham 002,0,2006,7,2,183,1,23.5416145324707
E02000003,2006-07-03,0,0,Barking and Dagenham 002,0,2006,7,3,184,2,22.5364265441895
E02000003,2006-07-04,0,0,Barking and Dagenham 002,0,2006,7,4,185,3,22.7063102722168
E02000003,2006-07-05,0,0,Barking and Dagenham 002,0,2006,7,5,186,4,20.562255859375
E02000003,2006-07-06,0,0,Barking and Dagenham 002,0,2006,7,6,187,5,20.5937957763672
E02000003,2006-07-07,0,0,Barking and Dagenham 002,0,2006,7,7,188,6,19.5895748138428
E02000003,2006-07-08,0,1,Barking and Dagenham 002,1,2006,7,8,189,7,18.0841636657715
E02000003,2006-07-09,0,1,Barking and Dagenham 002,1,2006,7,9,190,1,18.9204044342041
E02000003,2006-07-10,1,0,Barking and Dagenham 002,1,2006,7,10,191,2,18.4692134857178
E02000003,2006-07-11,0,1,Barking and Dagenham 002,1,2006,7,11,192,3,21.4627799987793
E02000003,2006-07-12,0,0,Barking and Dagenham 002,0,2006,7,12,193,4,19.7099323272705
E02000003,2006-07-13,0,0,Barking and Dagenham 002,0,2006,7,13,194,5,18.5564079284668
E02000003,2006-07-14,0,0,Barking and Dagenham 002,0,2006,7,14,195,6,16.8946228027344
E02000003,2006-07-15,0,0,Barking and Dagenham 002,0,2006,7,15,196,7,18.7417469024658
E02000003,2006-07-16,0,1,Barking and Dagenham 002,1,2006,7,16,197,1,21.3873844146729
E02000003,2006-07-17,0,0,Barking and Dagenham 002,0,2006,7,17,198,2,22.3905963897705
E02000003,2006-07-18,0,0,Barking and Dagenham 002,0,2006,7,18,199,3,22.8074798583984
E02000003,2006-07-19,0,0,Barking and Dagenham 002,0,2006,7,19,200,4,24.5571632385254
E02000003,2006-07-20,0,0,Barking and Dagenham 002,0,2006,7,20,201,5,25.2210597991943
E02000003,2006-07-21,0,0,Barking and Dagenham 002,0,2006,7,21,202,6,23.9980030059814
E02000003,2006-07-22,0,0,Barking and Dagenham 002,0,2006,7,22,203,7,24.7684230804443
E02000003,2006-07-23,0,0,Barking and Dagenham 002,0,2006,7,23,204,1,22.0502052307129
E02000003,2006-07-24,0,0,Barking and Dagenham 002,0,2006,7,24,205,2,22.3897399902344
E02000003,2006-07-25,0,0,Barking and Dagenham 002,0,2006,7,25,206,3,24.164041519165
E02000003,2006-07-26,0,0,Barking and Dagenham 002,0,2006,7,26,207,4,25.2162132263184
E02000003,2006-07-27,0,0,Barking and Dagenham 002,0,2006,7,27,208,5,24.2426776885986
E02000003,2006-07-28,0,1,Barking and Dagenham 002,1,2006,7,28,209,6,22.8053722381592
E02000003,2006-07-29,0,0,Barking and Dagenham 002,0,2006,7,29,210,7,21.424015045166
E02000003,2006-07-30,0,0,Barking and Dagenham 002,0,2006,7,30,211,1,21.9745407104492
E02000003,2006-07-31,0,0,Barking and Dagenham 002,0,2006,7,31,212,2,20.1159248352051
E02000003,2006-08-01,0,1,Barking and Dagenham 002,1,2006,8,1,213,3,18.6198406219482
E02000003,2006-08-02,0,0,Barking and Dagenham 002,0,2006,8,2,214,4,18.3076248168945
E02000003,2006-08-03,0,0,Barking and Dagenham 002,0,2006,8,3,215,5,16.8466625213623
E02000003,2006-08-04,0,0,Barking and Dagenham 002,0,2006,8,4,216,6,16.8344440460205
E02000003,2006-08-05,0,0,Barking and Dagenham 002,0,2006,8,5,217,7,18.990364074707
E02000003,2006-08-06,0,0,Barking and Dagenham 002,0,2006,8,6,218,1,21.3739738464355
E02000003,2006-08-07,0,0,Barking and Dagenham 002,0,2006,8,7,219,2,20.727653503418
E02000003,2006-08-08,0,1,Barking and Dagenham 002,1,2006,8,8,220,3,17.8098907470703
E02000003,2006-08-09,0,0,Barking and Dagenham 002,0,2006,8,9,221,4,19.2129573822022
E02000003,2006-08-10,0,0,Barking and Dagenham 002,0,2006,8,10,222,5,16.9162406921387
E02000003,2006-08-11,0,0,Barking and Dagenham 002,0,2006,8,11,223,6,16.443998336792
E02000003,2006-08-12,0,0,Barking and Dagenham 002,0,2006,8,12,224,7,16.5829410552979
E02000003,2006-08-13,0,0,Barking and Dagenham 002,0,2006,8,13,225,1,16.698616027832
E02000003,2006-08-14,0,0,Barking and Dagenham 002,0,2006,8,14,226,2,15.5312585830688
E02000003,2006-08-15,0,0,Barking and Dagenham 002,0,2006,8,15,227,3,17.1663875579834
E02000003,2006-08-16,0,0,Barking and Dagenham 002,0,2006,8,16,228,4,17.0522594451904
E02000003,2006-08-17,0,0,Barking and Dagenham 002,0,2006,8,17,229,5,18.2934188842773
E02000003,2006-08-18,0,0,Barking and Dagenham 002,0,2006,8,18,230,6,17.8697128295898
E02000003,2006-08-19,0,0,Barking and Dagenham 002,0,2006,8,19,231,7,18.053035736084
E02000003,2006-08-20,0,0,Barking and Dagenham 002,0,2006,8,20,232,1,18.5681190490723
E02000003,2006-08-21,1,0,Barking and Dagenham 002,1,2006,8,21,233,2,17.4451885223389
E02000003,2006-08-22,0,0,Barking and Dagenham 002,0,2006,8,22,234,3,16.3406085968018
E02000003,2006-08-23,0,0,Barking and Dagenham 002,0,2006,8,23,235,4,17.4194869995117
E02000003,2006-08-24,0,0,Barking and Dagenham 002,0,2006,8,24,236,5,17.4994812011719
E02000003,2006-08-25,0,0,Barking and Dagenham 002,0,2006,8,25,237,6,15.8985185623169
E02000003,2006-08-26,0,1,Barking and Dagenham 002,1,2006,8,26,238,7,17.3973541259766
E02000003,2006-08-27,0,0,Barking and Dagenham 002,0,2006,8,27,239,1,17.671947479248
E02000003,2006-08-28,0,0,Barking and Dagenham 002,0,2006,8,28,240,2,16.7091846466064
E02000003,2006-08-29,0,0,Barking and Dagenham 002,0,2006,8,29,241,3,15.9725408554077
E02000003,2006-08-30,0,0,Barking and Dagenham 002,0,2006,8,30,242,4,15.6302719116211
E02000003,2006-08-31,0,0,Barking and Dagenham 002,0,2006,8,31,243,5,18.8295192718506
E02000003,2013-06-01,0,0,Barking and Dagenham 002,0,2013,6,1,152,7,13.8186712265015
E02000003,2013-06-02,0,1,Barking and Dagenham 002,1,2013,6,2,153,1,13.4427862167358
E02000003,2013-06-03,0,0,Barking and Dagenham 002,0,2013,6,3,154,2,11.9768409729004
E02000003,2013-06-04,0,0,Barking and Dagenham 002,0,2013,6,4,155,3,12.9352550506592
E02000003,2013-06-05,0,0,Barking and Dagenham 002,0,2013,6,5,156,4,14.2548217773438
E02000003,2013-06-06,0,0,Barking and Dagenham 002,0,2013,6,6,157,5,14.5874109268188
E02000003,2013-06-07,0,0,Barking and Dagenham 002,0,2013,6,7,158,6,14.5311431884766
E02000003,2013-06-08,1,0,Barking and Dagenham 002,1,2013,6,8,159,7,12.7749872207642
E02000003,2013-06-09,0,0,Barking and Dagenham 002,0,2013,6,9,160,1,12.3984594345093
E02000003,2013-06-10,0,0,Barking and Dagenham 002,0,2013,6,10,161,2,12.6216173171997
E02000003,2013-06-11,0,0,Barking and Dagenham 002,0,2013,6,11,162,3,12.4367275238037
E02000003,2013-06-12,0,1,Barking and Dagenham 002,1,2013,6,12,163,4,15.8184499740601
E02000003,2013-06-13,0,0,Barking and Dagenham 002,0,2013,6,13,164,5,15.6943016052246
E02000003,2013-06-14,0,1,Barking and Dagenham 002,1,2013,6,14,165,6,13.7712745666504
E02000003,2013-06-15,0,1,Barking and Dagenham 002,1,2013,6,15,166,7,14.4605588912964
E02000003,2013-06-16,0,0,Barking and Dagenham 002,0,2013,6,16,167,1,14.4963855743408
E02000003,2013-06-17,0,0,Barking and Dagenham 002,0,2013,6,17,168,2,15.8291168212891
E02000003,2013-06-18,0,0,Barking and Dagenham 002,0,2013,6,18,169,3,17.1482486724854
E02000003,2013-06-19,0,0,Barking and Dagenham 002,0,2013,6,19,170,4,20.3178596496582
E02000003,2013-06-20,0,0,Barking and Dagenham 002,0,2013,6,20,171,5,18.5172100067139
E02000003,2013-06-21,0,0,Barking and Dagenham 002,0,2013,6,21,172,6,17.4622268676758
E02000003,2013-06-22,0,0,Barking and Dagenham 002,0,2013,6,22,173,7,14.9545726776123
E02000003,2013-06-23,0,0,Barking and Dagenham 002,0,2013,6,23,174,1,15.5419931411743
E02000003,2013-06-24,0,0,Barking and Dagenham 002,0,2013,6,24,175,2,13.9932203292847
E02000003,2013-06-25,0,0,Barking and Dagenham 002,0,2013,6,25,176,3,14.351583480835
E02000003,2013-06-26,0,0,Barking and Dagenham 002,0,2013,6,26,177,4,15.0004281997681
E02000003,2013-06-27,0,0,Barking and Dagenham 002,0,2013,6,27,178,5,15.1872081756592
E02000003,2013-06-28,0,0,Barking and Dagenham 002,0,2013,6,28,179,6,16.2514991760254
E02000003,2013-06-29,0,0,Barking and Dagenham 002,0,2013,6,29,180,7,17.2584857940674
E02000003,2013-06-30,0,0,Barking and Dagenham 002,0,2013,6,30,181,1,19.5313415527344
E02000003,2013-07-01,0,0,Barking and Dagenham 002,0,2013,7,1,182,2,16.8677940368652
E02000003,2013-07-02,0,0,Barking and Dagenham 002,0,2013,7,2,183,3,14.3323364257813
E02000003,2013-07-03,0,0,Barking and Dagenham 002,0,2013,7,3,184,4,17.7249736785889
E02000003,2013-07-04,0,0,Barking and Dagenham 002,0,2013,7,4,185,5,17.685733795166
E02000003,2013-07-05,0,0,Barking and Dagenham 002,0,2013,7,5,186,6,18.4542121887207
E02000003,2013-07-06,1,0,Barking and Dagenham 002,1,2013,7,6,187,7,19.1315746307373
E02000003,2013-07-07,0,0,Barking and Dagenham 002,0,2013,7,7,188,1,20.304708480835
E02000003,2013-07-08,0,0,Barking and Dagenham 002,0,2013,7,8,189,2,19.439905166626
E02000003,2013-07-09,0,0,Barking and Dagenham 002,0,2013,7,9,190,3,18.4004745483398
E02000003,2013-07-10,0,0,Barking and Dagenham 002,0,2013,7,10,191,4,17.2502269744873
E02000003,2013-07-11,0,2,Barking and Dagenham 002,2,2013,7,11,192,5,16.5719108581543
E02000003,2013-07-12,0,0,Barking and Dagenham 002,0,2013,7,12,193,6,17.4724826812744
E02000003,2013-07-13,0,0,Barking and Dagenham 002,0,2013,7,13,194,7,21.2867374420166
E02000003,2013-07-14,0,0,Barking and Dagenham 002,0,2013,7,14,195,1,22.0329284667969
E02000003,2013-07-15,0,0,Barking and Dagenham 002,0,2013,7,15,196,2,22.1042556762695
E02000003,2013-07-16,0,1,Barking and Dagenham 002,1,2013,7,16,197,3,22.6355304718018
E02000003,2013-07-17,0,1,Barking and Dagenham 002,1,2013,7,17,198,4,23.1087512969971
E02000003,2013-07-18,0,1,Barking and Dagenham 002,1,2013,7,18,199,5,21.4847660064697
E02000003,2013-07-19,0,0,Barking and Dagenham 002,0,2013,7,19,200,6,20.797025680542
E02000003,2013-07-20,0,0,Barking and Dagenham 002,0,2013,7,20,201,7,19.1195430755615
E02000003,2013-07-21,0,0,Barking and Dagenham 002,0,2013,7,21,202,1,21.2595024108887
E02000003,2013-07-22,0,0,Barking and Dagenham 002,0,2013,7,22,203,2,23.9301700592041
E02000003,2013-07-23,0,0,Barking and Dagenham 002,0,2013,7,23,204,3,23.3428955078125
E02000003,2013-07-24,0,0,Barking and Dagenham 002,0,2013,7,24,205,4,21.2194652557373
E02000003,2013-07-25,0,0,Barking and Dagenham 002,0,2013,7,25,206,5,20.7871932983398
E02000003,2013-07-26,0,0,Barking and Dagenham 002,0,2013,7,26,207,6,20.3038215637207
E02000003,2013-07-27,1,0,Barking and Dagenham 002,1,2013,7,27,208,7,20.8121585845947
E02000003,2013-07-28,0,0,Barking and Dagenham 002,0,2013,7,28,209,1,19.9403553009033
E02000003,2013-07-29,0,0,Barking and Dagenham 002,0,2013,7,29,210,2,19.4714603424072
E02000003,2013-07-30,0,0,Barking and Dagenham 002,0,2013,7,30,211,3,18.2962284088135
E02000003,2013-07-31,0,0,Barking and Dagenham 002,0,2013,7,31,212,4,20.8266201019287
E02000003,2013-08-01,0,0,Barking and Dagenham 002,0,2013,8,1,213,5,24.421070098877
E02000003,2013-08-02,0,0,Barking and Dagenham 002,0,2013,8,2,214,6,21.1178646087647
E02000003,2013-08-03,0,0,Barking and Dagenham 002,0,2013,8,3,215,7,19.6829833984375
E02000003,2013-08-04,0,1,Barking and Dagenham 002,1,2013,8,4,216,1,19.0623378753662
E02000003,2013-08-05,0,0,Barking and Dagenham 002,0,2013,8,5,217,2,20.2369861602783
E02000003,2013-08-06,0,0,Barking and Dagenham 002,0,2013,8,6,218,3,17.5356540679932
E02000003,2013-08-07,0,0,Barking and Dagenham 002,0,2013,8,7,219,4,17.3715209960938
E02000003,2013-08-08,0,0,Barking and Dagenham 002,0,2013,8,8,220,5,17.0345058441162
E02000003,2013-08-09,0,0,Barking and Dagenham 002,0,2013,8,9,221,6,19.7553844451904
E02000003,2013-08-10,0,0,Barking and Dagenham 002,0,2013,8,10,222,7,17.5300903320313
E02000003,2013-08-11,0,0,Barking and Dagenham 002,0,2013,8,11,223,1,18.5502834320068
E02000003,2013-08-12,0,1,Barking and Dagenham 002,1,2013,8,12,224,2,17.3959770202637
E02000003,2013-08-13,0,0,Barking and Dagenham 002,0,2013,8,13,225,3,15.5857458114624
E02000003,2013-08-14,0,0,Barking and Dagenham 002,0,2013,8,14,226,4,16.8723831176758
E02000003,2013-08-15,0,0,Barking and Dagenham 002,0,2013,8,15,227,5,20.5131721496582
E02000003,2013-08-16,0,0,Barking and Dagenham 002,0,2013,8,16,228,6,19.3447246551514
E02000003,2013-08-17,0,0,Barking and Dagenham 002,0,2013,8,17,229,7,17.6607875823975
E02000003,2013-08-18,0,0,Barking and Dagenham 002,0,2013,8,18,230,1,19.846342086792
E02000003,2013-08-19,0,0,Barking and Dagenham 002,0,2013,8,19,231,2,17.6346664428711
E02000003,2013-08-20,0,0,Barking and Dagenham 002,0,2013,8,20,232,3,17.8722248077393
E02000003,2013-08-21,0,0,Barking and Dagenham 002,0,2013,8,21,233,4,18.6978149414063
E02000003,2013-08-22,0,0,Barking and Dagenham 002,0,2013,8,22,234,5,19.3372325897217
E02000003,2013-08-23,0,0,Barking and Dagenham 002,0,2013,8,23,235,6,20.9559726715088
E02000003,2013-08-24,0,0,Barking and Dagenham 002,0,2013,8,24,236,7,18.098560333252
